SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY,STATUS
1,gasoline,150,96,1.4,65,0
1,gasoline,150,95,2.2,60,0
1,gasoline,150,95,2,55,0
1,gasoline,150,95,3.2,52,0
1,gasoline,150,95,2.8,51,0
1,gasoline,150,94,3.1,50,0
1,gasoline,150,102,3.7,48,0
1,gasoline,150,94,3.8,47,0
1,gasoline,150,93,3.7,46,0
,gasoline,150,94,4,45,0
1,gasoline,150,96,4.2,44,0
1,gasoline,150,105,4.3,42,0
1,gasoline,150,93,4.4,40,0
1,gasoline,150,103,4.2,38,0
1,gasoline,150,105,4.3,36,0
1,gasoline,150,93,4.8,35,0
1,gasoline,150,92,4.5,34,0
1,gasoline,150,93,4.5,33,0
1,gasoline,150,96,5.3,32,0
1,gasoline,150,89,5.6,30,1
1,gasoline,150,92,5,28,1
1,gasoline,150,93,,27,1
1,gasoline,150,93,,26,1
1,gasoline,150,92,4.8,25,1
1,gasoline,150,92,4.5,24,1
1,gasoline,150,91,4.3,23,1
1,gasoline,150,93,4,22,1
1,gasoline,150,90,3.7,21,1
1,gasoline,150,90,3.7,20,1
1,gasoline,150,89,3.4,19,1
1,gasoline,150,92,3.3,18,1
1,gasoline,150,86,4.5,17,1
1,gasoline,150,92,4.9,16,1
1,gasoline,150,90,6,15,1
1,gasoline,150,93,6.3,14,1
1,gasoline,150,89,4.4,13,0
1,,150,93,2.7,12,0
1,gasoline,150,90,2.3,11,0
1,gasoline,150,91,2.8,10,0
1,gasoline,150,91,2.3,9,0
1,gasoline,150,91,2.8,8,0
1,gasoline,150,89,3.1,7,0
1,gasoline,,88,4.3,6,0
1,gasoline,150,85,4.8,5,0
1,gasoline,150,86,5.2,4,0
1,gasoline,150,85,3.7,3,0
1,gasoline,150,79,2.2,2,0
1,,150,74,0,1,0
1,gasoline,,97,0,75,0
1,gasoline,160,97,0,72,0
1,gasoline,160,96,0,70,0
1,gasoline,160,96,0,68,0
1,gasoline,160,96,0,67,0
1,gasoline,160,96,,66,0
1,gasoline,160,105,1.5,65,0
1,gasoline,160,95,2.5,60,0
1,gasoline,160,94,1.9,55,0
1,gasoline,160,94,2.7,52,0
1,gasoline,160,101,2.7,51,0
1,gasoline,160,93,2.8,50,0
1,gasoline,160,102,2.7,48,0
,gasoline,160,94,3.3,47,0
1,gasoline,160,94,3.6,46,0
1,gasoline,160,95,3.9,45,0
1,gasoline,160,97,3.4,44,0
,gasoline,160,105,3.7,42,0
1,gasoline,,95,4,40,0
1,gasoline,160,102,4.2,38,0
1,gasoline,160,105,4.4,36,0
1,gasoline,160,95,4.4,35,0
1,gasoline,160,91,4.8,34,0
1,gasoline,160,93,5.3,33,0
1,gasoline,160,93,5.8,32,0
1,gasoline,160,94,6,30,1
1,,160,92,6.3,28,1
1,gasoline,160,94,6.5,27,1
1,gasoline,160,92,5.2,26,1
1,gasoline,160,93,4.9,25,1
1,gasoline,160,92,5.7,24,1
1,gasoline,160,92,4.2,23,1
1,gasoline,160,92,3.4,22,1
1,gasoline,160,90,3.2,21,1
1,gasoline,160,91,3.3,20,1
1,gasoline,160,91,3.9,19,1
1,gasoline,160,93,,18,1
1,gasoline,160,87,4,17,1
1,gasoline,160,92,3.4,16,1
1,gasoline,160,,4.4,15,1
1,gasoline,160,93,5.6,14,1
1,gasoline,160,90,4,13,1
1,,160,93,2.3,12,0
1,gasoline,160,91,2.2,11,0
1,gasoline,160,91,2.2,10,0
1,gasoline,160,91,2.1,9,0
1,gasoline,160,91,2.7,8,0
1,gasoline,160,90,,7,0
1,gasoline,160,89,3.7,6,0
1,gasoline,160,88,3.2,5,0
1,gasoline,160,86,3.3,4,0
1,gasoline,160,84,3.1,3,0
1,gasoline,160,78,1.4,2,0
1,gasoline,160,74,,1,0
1,gasoline,170,102,0,75,0
1,,170,97,0,72,0
1,gasoline,170,,0,70,0
1,gasoline,170,96,0,68,0
1,gasoline,170,96,0,67,0
1,gasoline,170,96,0,66,0
1,gasoline,170,105,1.3,65,0
1,gasoline,170,95,2.2,60,0
1,gasoline,170,94,1.7,55,0
1,gasoline,170,94,2.3,52,0
1,gasoline,170,100,2.3,51,0
,gasoline,170,94,2.7,50,0
1,gasoline,170,101,2.8,48,0
1,gasoline,,95,3.2,47,0
1,gasoline,170,95,3.2,46,0
1,gasoline,170,96,3.4,45,0
1,gasoline,170,97,3.6,44,0
1,gasoline,170,106,3.4,42,0
1,gasoline,170,96,3.2,40,0
1,gasoline,170,,3.4,38,0
1,gasoline,170,103,3.4,36,0
1,gasoline,170,95,3.7,35,0
1,gasoline,170,92,4,34,0
1,gasoline,170,93,4.2,,0
1,gasoline,170,94,3.7,32,0
1,gasoline,170,94,3.7,30,0
,gasoline,170,93,4.2,28,1
1,gasoline,170,97,4.4,27,1
1,gasoline,170,96,4.6,26,1
1,gasoline,170,94,4.2,25,1
1,gasoline,170,94,,24,1
,gasoline,170,92,4.2,23,1
1,gasoline,170,92,,22,1
1,gasoline,170,91,3.7,21,1
1,gasoline,170,92,3.9,20,1
1,gasoline,170,92,3.6,19,1
1,gasoline,170,93,3.6,18,1
1,,170,88,4.2,17,1
,gasoline,170,94,3.3,16,0
1,gasoline,170,88,3.1,15,0
1,gasoline,170,92,3.3,14,0
1,gasoline,170,91,2.8,13,0
1,gasoline,170,93,2.2,12,0
1,,170,92,1.3,11,0
1,,170,91,2,10,0
1,gasoline,170,91,2.1,9,0
1,gasoline,,91,2.2,8,0
1,gasoline,170,91,2,7,0
1,gasoline,170,86,3.1,6,0
1,gasoline,170,85,3.3,5,0
1,gasoline,170,84,3.6,4,0
1,gasoline,170,83,2,3,0
1,gasoline,170,78,1.4,2,0
1,gasoline,170,76,0,1,0
1,gasoline,180,104,0,75,0
1,gasoline,180,97,0,72,0
1,gasoline,180,96,0,70,0
1,gasoline,180,97,0,68,0
1,gasoline,180,96,0,67,0
1,gasoline,180,104,0,66,0
1,gasoline,180,105,1.1,65,0
1,gasoline,180,95,2.1,60,0
1,gasoline,180,95,1.5,55,0
1,gasoline,180,103,2.5,52,0
1,gasoline,180,102,2.5,51,0
1,gasoline,180,95,2.7,50,0
1,gasoline,180,95,2.7,48,0
1,gasoline,180,94,2.5,47,0
1,gasoline,180,94,2.6,46,0
1,gasoline,180,92,3.1,45,0
1,gasoline,180,101,3.1,44,0
1,gasoline,180,101,3.2,42,0
1,gasoline,180,94,3.4,40,0
1,gasoline,180,97,2.9,38,0
1,gasoline,180,102,3.6,36,0
1,gasoline,180,93,3.4,35,0
1,gasoline,180,93,3.6,34,0
1,gasoline,180,93,4,33,0
1,gasoline,180,93,3.9,32,0
1,gasoline,180,92,3.8,30,0
1,gasoline,180,94,3.8,28,0
1,gasoline,180,98,3.7,27,0
1,gasoline,180,95,3.8,26,0
1,gasoline,180,96,3.9,25,0
1,gasoline,180,93,3.6,24,0
1,gasoline,180,92,3.2,23,0
1,gasoline,180,91,3.2,22,0
1,gasoline,180,91,2.9,21,0
1,gasoline,180,91,3.2,20,1
1,gasoline,180,91,2.5,19,1
1,gasoline,180,92,4.4,18,1
1,gasoline,180,89,,17,0
1,gasoline,180,102,3.2,16,0
1,gasoline,180,88,3.6,15,0
1,gasoline,180,92,3.3,14,0
1,,180,90,2.9,13,0
1,gasoline,180,93,2.2,12,0
1,gasoline,180,92,1.7,11,0
1,gasoline,180,92,2.2,10,0
1,gasoline,180,92,2.2,9,0
1,gasoline,180,91,2.1,8,0
1,gasoline,180,90,2.8,,0
,gasoline,180,88,3.3,6,0
1,gasoline,180,87,2.8,5,0
1,gasoline,180,85,1.6,4,0
1,gasoline,180,83,1.6,3,0
1,gasoline,180,80,1.4,2,0
1,gasoline,180,,0,1,0
1,gasoline,190,104,0,75,0
1,gasoline,190,105,0,72,0
1,gasoline,190,96,0,70,0
1,gasoline,190,96,0,68,0
1,gasoline,190,96,0,67,0
1,gasoline,190,96,0,66,0
1,gasoline,190,96,1,65,0
1,gasoline,190,95,2.1,60,0
1,gasoline,190,94,1.6,55,0
1,gasoline,190,94,2.5,52,0
1,gasoline,190,102,2.5,51,0
1,gasoline,190,,2.6,50,0
1,gasoline,190,93,2.3,48,0
1,gasoline,190,94,,47,0
1,gasoline,190,102,2.6,46,0
1,gasoline,190,93,2.5,45,0
1,gasoline,190,97,2.8,44,0
1,gasoline,190,103,,42,0
1,gasoline,190,94,,40,0
1,gasoline,190,96,2.9,38,0
1,gasoline,190,100,2.7,36,0
1,gasoline,190,93,2.7,35,0
1,gasoline,190,95,2.9,34,0
1,gasoline,190,95,2.2,,0
1,gasoline,190,92,2.6,32,0
1,gasoline,190,94,2.2,30,0
1,gasoline,190,97,2.6,28,0
1,gasoline,190,100,3.2,27,0
1,gasoline,190,96,2.9,26,0
1,gasoline,190,,2.9,25,0
1,gasoline,190,94,3.1,24,0
1,gasoline,190,93,3.2,23,0
1,gasoline,,90,2.9,22,0
1,gasoline,190,90,2.6,21,0
1,gasoline,190,91,2.5,20,0
1,gasoline,190,,2,19,0
1,gasoline,190,92,2.3,18,0
1,gasoline,190,92,2.7,17,1
1,gasoline,,96,2.6,16,0
1,gasoline,190,90,3.6,15,0
1,gasoline,190,94,2.9,14,0
,gasoline,190,91,3.3,13,0
1,gasoline,190,93,2,12,0
1,gasoline,190,92,1.4,11,0
1,gasoline,190,91,1.6,10,0
1,gasoline,190,92,2,9,0
1,gasoline,190,91,1.9,8,0
1,gasoline,,91,1.6,7,0
1,gasoline,,87,2.5,6,0
1,gasoline,190,86,2.2,,0
1,gasoline,190,84,2,4,0
1,gasoline,190,80,1.5,3,0
1,gasoline,190,76,0.4,2,0
1,gasoline,190,72,0,1,0
2,gasoline,10,96,0,75,0
2,gasoline,10,96,0,72,0
2,gasoline,10,96,2.6,70,1
2,gasoline,10,96,3.2,68,1
2,gasoline,10,109,4.5,67,1
2,,10,109,7.8,66,1
2,gasoline,10,103,9.7,65,1
2,gasoline,10,95,12,60,1
2,gasoline,10,102,13.3,55,1
2,gasoline,10,93,15.4,52,1
2,gasoline,10,93,15.1,51,1
2,gasoline,10,95,15.2,50,1
2,gasoline,10,110,15.4,48,1
2,gasoline,10,,15.2,47,1
2,gasoline,10,109,15.4,46,1
2,gasoline,10,105,15.2,45,1
2,gasoline,10,111,16,44,1
2,gasoline,10,110,15.7,42,1
2,gasoline,10,106,15.4,40,1
2,gasoline,10,111,15.5,38,1
2,gasoline,10,110,15.2,36,1
2,gasoline,10,103,14.9,35,1
2,gasoline,10,109,14.9,34,1
2,gasoline,10,108,14.9,33,1
2,gasoline,10,110,15.1,32,1
2,gasoline,10,,17,30,1
2,gasoline,10,108,15.5,28,1
2,gasoline,10,108,15.4,27,1
2,gasoline,10,107,15.5,,1
2,gasoline,10,109,16.6,25,1
2,gasoline,10,108,15.2,24,1
2,gasoline,10,108,15.4,23,1
2,gasoline,10,108,15.4,22,1
2,gasoline,10,109,15.2,21,1
2,gasoline,10,108,15.7,20,1
2,gasoline,10,108,15.2,19,1
2,gasoline,10,106,15.1,18,1
2,gasoline,10,105,14.5,17,1
2,gasoline,10,105,13.8,16,1
2,gasoline,10,106,14.4,15,1
2,gasoline,10,106,12.3,14,1
2,gasoline,10,93,11.9,13,1
2,gasoline,10,90,11.9,12,1
2,gasoline,10,92,12.5,11,1
2,,10,105,13.8,10,1
2,gasoline,10,91,12.9,9,1
2,gasoline,10,105,12.9,8,1
2,gasoline,10,105,12.3,7,1
2,gasoline,10,90,11.8,6,1
2,gasoline,10,90,11,5,1
2,gasoline,10,88,8.8,4,1
2,gasoline,10,85,6,3,1
2,gasoline,10,83,3.1,2,1
,gasoline,10,75,0.8,1,1
2,gasoline,20,96,0,75,0
2,gasoline,20,96,0,72,0
2,gasoline,20,103,,70,1
2,gasoline,20,107,1.1,68,1
2,gasoline,20,96,4,67,1
2,gasoline,20,105,6.5,66,1
2,gasoline,20,104,7.5,65,1
2,gasoline,20,95,9,,1
2,gasoline,20,103,12,55,1
2,gasoline,20,110,15,52,1
2,gasoline,20,112,14.6,51,1
2,gasoline,20,113,15.2,50,1
2,gasoline,20,111,14.9,,1
2,gasoline,20,110,15.5,47,1
2,gasoline,20,95,16,46,1
2,gasoline,20,95,16.3,45,1
,gasoline,20,92,,44,1
2,gasoline,20,92,16,42,1
2,gasoline,20,104,15.5,40,1
2,gasoline,20,90,15.2,38,1
2,gasoline,20,90,15.2,36,1
2,gasoline,20,91,15,35,1
2,gasoline,20,108,15.2,34,1
2,gasoline,20,108,14.8,33,1
2,gasoline,20,90,14.1,32,1
2,gasoline,20,105,13.5,30,1
2,gasoline,20,92,13.3,28,1
2,gasoline,20,88,13.3,27,1
2,gasoline,20,106,12.8,26,1
2,gasoline,20,106,13.8,25,1
2,gasoline,20,106,13.3,24,1
2,gasoline,20,92,13.8,23,1
2,gasoline,20,91,13.6,22,1
2,gasoline,20,92,13.2,,1
2,gasoline,20,106,13.2,20,1
2,gasoline,,92,13.5,19,1
2,gasoline,20,90,13.2,18,1
2,gasoline,20,89,12.8,17,1
2,gasoline,20,92,12.3,,1
2,gasoline,20,105,12.3,,1
2,,20,93,11.5,14,1
2,gasoline,20,91,11.2,13,1
2,gasoline,20,91,11.9,12,1
,gasoline,20,91,11.5,11,1
2,gasoline,20,105,12.3,10,1
2,gasoline,20,92,12,9,1
2,gasoline,20,91,12.2,8,1
2,gasoline,20,90,11.5,7,1
2,gasoline,20,90,11,6,1
2,gasoline,20,100,9.6,5,1
2,gasoline,20,87,7.8,4,1
2,gasoline,20,80,5,3,1
2,gasoline,20,,3.7,2,1
2,gasoline,20,76,1,1,0
2,gasoline,30,106,0,75,0
2,gasoline,30,96,0,72,0
2,gasoline,30,101,0.4,,1
2,gasoline,30,104,0.4,68,1
2,gasoline,30,96,2.2,67,1
2,gasoline,30,101,5,66,1
2,gasoline,30,103,7,65,1
2,gasoline,30,95,6.5,60,1
2,gasoline,30,103,14.4,55,1
2,gasoline,30,107,13.3,52,1
2,gasoline,30,107,13.8,51,1
2,gasoline,30,106,14.8,50,1
2,gasoline,30,109,,48,1
2,gasoline,30,111,15.5,47,1
2,gasoline,30,112,16,46,1
2,gasoline,30,110,16,45,1
2,gasoline,30,111,16.3,44,1
2,gasoline,30,110,16.1,42,1
,gasoline,30,110,,40,1
2,gasoline,30,110,15.2,38,1
2,gasoline,30,110,14.8,36,1
2,gasoline,30,108,14.4,35,1
2,gasoline,30,108,14.2,34,1
2,gasoline,30,92,13.2,33,1
2,gasoline,30,89,14.2,32,1
2,gasoline,30,89,13.5,30,1
2,gasoline,30,89,12.3,28,1
2,gasoline,30,90,12,27,1
2,gasoline,30,92,12.5,26,1
2,gasoline,30,108,11.5,25,1
2,gasoline,30,107,12.3,24,1
2,gasoline,30,106,11.5,23,1
2,gasoline,30,88,11.9,22,1
2,gasoline,30,87,12,21,1
2,gasoline,30,106,11.5,20,1
2,gasoline,30,87,12.3,19,1
2,gasoline,30,86,11.6,18,1
2,gasoline,30,85,11,17,1
2,gasoline,30,89,10.9,,1
2,gasoline,30,90,10.3,15,1
2,gasoline,30,89,10.7,14,1
2,gasoline,30,86,10,13,1
2,gasoline,30,85,10.7,12,1
2,gasoline,30,92,10.9,11,1
2,gasoline,,90,12,10,1
2,gasoline,30,97,11.8,9,1
2,gasoline,30,92,,8,1
2,gasoline,30,89,11.3,7,1
2,gasoline,30,87,11,6,1
2,gasoline,30,88,10.2,5,1
2,gasoline,30,87,9.2,,1
2,gasoline,30,86,7.4,3,1
2,gasoline,30,78,,2,1
2,gasoline,30,75,0,1,0
2,gasoline,40,104,0,75,0
2,gasoline,40,96,0,72,0
2,gasoline,40,96,0,70,0
2,gasoline,40,96,0,68,0
2,gasoline,40,96,1.3,67,1
,gasoline,40,101,3.2,66,1
2,gasoline,40,102,4.5,65,1
2,gasoline,40,106,12.3,60,1
2,gasoline,40,107,9.2,55,1
2,gasoline,40,108,13.9,52,1
2,gasoline,40,94,13.9,51,1
2,gasoline,40,93,13.5,50,1
2,gasoline,40,93,14.5,48,1
2,,40,107,14.4,47,1
2,gasoline,40,107,14.5,46,1
2,gasoline,40,107,14.9,45,1
2,gasoline,40,107,15.2,44,1
2,gasoline,40,107,15.2,42,1
2,gasoline,40,108,14.8,,1
2,gasoline,40,110,,38,1
2,gasoline,40,110,14.4,36,1
2,gasoline,40,109,14.9,35,1
2,gasoline,40,107,14.4,34,1
2,gasoline,40,108,14.4,33,1
2,gasoline,40,106,14.5,32,1
,gasoline,40,91,14.9,30,1
2,gasoline,40,92,14.1,28,1
2,gasoline,,93,14.4,27,1
2,gasoline,40,106,13.5,26,1
2,gasoline,40,92,13.5,25,1
2,gasoline,40,90,12.5,24,1
2,gasoline,40,90,,23,1
2,gasoline,40,87,13.2,22,1
,gasoline,40,89,13.1,21,1
2,gasoline,40,,12.3,20,1
2,gasoline,40,88,12,19,1
2,gasoline,40,86,11.5,18,1
2,gasoline,40,85,11.3,17,1
2,gasoline,40,92,11.5,16,1
2,gasoline,40,91,10.4,15,1
2,gasoline,40,89,10.9,14,1
2,gasoline,40,87,10,13,1
2,gasoline,40,90,10,12,1
2,gasoline,40,91,10.3,11,1
2,gasoline,40,90,10,10,1
2,gasoline,40,91,11.3,9,1
2,gasoline,40,91,11.5,8,1
2,gasoline,40,90,11,7,1
2,gasoline,40,87,11.2,6,1
2,gasoline,40,86,10,5,1
2,gasoline,40,85,9.2,4,1
2,gasoline,40,86,7.4,3,1
2,gasoline,40,80,4.5,2,1
2,gasoline,40,75,0,,0
2,,50,95,0,75,0
2,gasoline,50,96,0,,0
2,gasoline,50,96,0,70,0
2,gasoline,50,101,0,68,0
2,gasoline,50,101,0,67,0
2,gasoline,50,100,2.8,66,0
2,gasoline,50,104,4,65,0
2,gasoline,50,106,11.2,60,1
2,,50,94,,55,1
2,gasoline,50,108,13.2,52,1
2,gasoline,50,108,12.5,51,1
2,gasoline,50,108,13.2,50,1
2,gasoline,50,108,13.4,48,1
2,gasoline,50,107,13.5,47,1
2,gasoline,50,106,13.3,46,1
2,gasoline,50,107,14.4,45,1
2,gasoline,50,92,14.9,44,1
2,gasoline,50,92,14.9,42,1
2,gasoline,50,92,13.6,40,1
2,gasoline,50,95,14.3,38,1
2,gasoline,,108,14.5,36,1
2,gasoline,50,107,14.2,35,1
2,gasoline,50,107,14.1,34,1
2,gasoline,,107,14.4,33,1
2,gasoline,50,106,14.1,,1
2,gasoline,,106,14.2,30,1
2,gasoline,50,108,,28,1
2,gasoline,50,108,13.5,27,1
2,gasoline,50,107,13.3,26,1
2,gasoline,50,106,12.5,25,1
2,gasoline,50,105,12.9,24,1
2,gasoline,50,92,12.3,23,1
2,gasoline,50,106,12.5,22,1
2,gasoline,50,105,12.5,21,1
2,gasoline,,105,11.5,,1
2,gasoline,50,106,12.5,19,1
2,gasoline,50,104,12,18,1
2,gasoline,50,,10.6,17,1
2,gasoline,50,93,10.4,16,1
2,gasoline,50,92,10.3,15,1
2,gasoline,50,90,11,14,1
2,gasoline,50,89,10,13,1
2,gasoline,50,92,9.9,12,1
2,gasoline,50,89,10.3,11,1
,gasoline,50,90,10.3,10,1
2,gasoline,50,90,10.2,9,1
2,gasoline,50,91,11.2,8,1
2,,50,90,11.3,7,1
2,gasoline,50,90,10.5,6,1
2,gasoline,50,,9.3,5,1
,gasoline,50,86,8.3,4,1
2,gasoline,50,84,5.8,3,1
2,gasoline,50,82,3.2,2,1
2,gasoline,50,75,0,1,0
2,gasoline,60,102,0,,0
2,gasoline,60,102,0,72,0
2,gasoline,60,102,0,70,0
2,gasoline,60,106,0,68,0
2,gasoline,60,97,2.8,67,0
2,gasoline,60,102,3.7,66,0
2,gasoline,60,103,4.4,65,1
2,gasoline,60,95,9.5,60,1
2,gasoline,60,107,11,55,1
2,gasoline,60,106,11,52,1
2,gasoline,60,105,11.6,51,1
,gasoline,60,105,12.5,50,1
2,gasoline,60,108,12.6,48,1
2,gasoline,60,110,13.8,47,1
,gasoline,60,,13.8,46,1
2,gasoline,60,108,14.2,45,1
2,gasoline,60,108,14.2,44,1
2,gasoline,60,107,14.8,42,1
2,gasoline,60,107,13.8,40,1
2,gasoline,60,108,14.6,38,1
2,gasoline,60,107,14.4,36,1
2,gasoline,60,108,14.5,35,1
2,gasoline,60,108,14.1,34,1
2,gasoline,60,107,14.2,,1
2,gasoline,60,107,14.2,,1
2,gasoline,60,106,14,30,1
2,gasoline,60,107,13.6,28,1
2,gasoline,60,108,13.5,,1
2,gasoline,60,106,12.6,26,1
2,gasoline,60,106,12.5,25,1
2,gasoline,60,,12.5,24,1
2,gasoline,60,105,12.2,23,1
2,gasoline,60,107,12.3,22,1
,gasoline,60,105,12.3,21,1
2,gasoline,60,104,12,20,1
2,gasoline,60,90,12.2,19,1
2,gasoline,60,90,11.9,18,1
2,gasoline,,89,11.5,17,1
2,gasoline,60,92,10.9,16,1
2,gasoline,60,89,11.2,15,1
2,gasoline,60,88,11,14,1
2,,60,86,9.5,13,1
2,gasoline,60,90,9.6,12,1
,gasoline,60,90,9.3,11,1
2,gasoline,60,88,9.9,10,1
2,gasoline,60,90,10.7,9,1
2,gasoline,60,91,11,8,1
2,gasoline,60,90,,7,1
2,gasoline,60,87,10.2,6,1
2,gasoline,60,88,9.7,5,1
2,gasoline,60,87,8.6,4,1
2,gasoline,60,85,5.8,3,0
2,gasoline,60,83,3.4,2,0
2,gasoline,60,84,0,1,0
2,gasoline,70,96,0,75,0
2,gasoline,70,103,0,72,0
2,gasoline,70,105,0,70,0
2,gasoline,70,104,0,68,0
2,gasoline,70,103,1.9,67,0
2,gasoline,70,102,2.8,66,0
2,gasoline,70,102,3.2,65,0
2,gasoline,70,106,,60,1
2,gasoline,70,106,7.5,55,1
2,gasoline,70,108,9.7,52,1
2,gasoline,70,103,9.5,51,1
2,gasoline,70,103,10.6,50,1
2,gasoline,,,11,48,1
2,,70,105,12.2,47,1
2,gasoline,70,106,12,46,1
2,gasoline,70,106,12.5,45,1
2,gasoline,70,106,12.5,44,1
2,gasoline,70,108,12.9,42,1
2,gasoline,70,107,13.2,40,1
2,gasoline,70,108,13.5,38,1
2,gasoline,70,106,13.5,36,1
2,gasoline,70,107,13.6,35,1
2,gasoline,70,106,13,34,1
2,gasoline,70,91,12.9,33,1
2,gasoline,70,106,12.6,32,1
2,gasoline,70,90,13,30,1
2,gasoline,70,92,13.3,28,1
2,gasoline,70,95,12.9,27,1
2,gasoline,70,106,12,26,1
2,gasoline,70,106,11.6,25,1
2,gasoline,70,105,11.6,24,1
2,gasoline,70,95,11.2,23,1
2,gasoline,70,107,10.7,22,1
2,gasoline,70,104,10.9,21,1
2,gasoline,70,104,11,20,1
2,gasoline,70,92,11.2,19,1
2,gasoline,70,91,11,18,1
2,gasoline,70,88,10.7,17,1
2,gasoline,70,,10.6,16,1
2,gasoline,70,90,10.7,15,1
2,gasoline,70,87,10.6,14,1
2,gasoline,70,86,9.3,13,1
2,gasoline,70,89,8.8,12,1
2,gasoline,70,88,8.6,11,1
2,gasoline,70,88,8.3,10,1
2,gasoline,70,89,9.3,9,1
2,gasoline,70,90,9.5,8,1
2,gasoline,70,90,10.2,7,1
2,gasoline,70,87,10.3,6,1
,gasoline,70,86,9.5,5,1
2,gasoline,70,87,8.1,,1
2,gasoline,70,,,3,1
2,gasoline,70,80,3.8,2,1
2,gasoline,70,75,0,1,0
2,gasoline,80,96,0,75,0
2,gasoline,80,102,0,72,0
2,gasoline,80,102,0,70,0
2,gasoline,80,102,0,68,0
2,gasoline,80,96,2,67,0
2,gasoline,80,96,2.8,66,0
2,gasoline,80,105,2.8,65,0
2,gasoline,80,95,5.8,60,0
2,gasoline,80,94,6.5,55,1
2,gasoline,80,107,8.2,52,1
2,gasoline,80,103,8.2,51,1
2,gasoline,80,103,9,50,1
2,gasoline,80,106,10.5,48,1
,gasoline,80,104,11.9,47,1
2,gasoline,80,106,11.2,46,1
2,gasoline,80,105,11.6,45,1
2,gasoline,80,106,12,44,1
2,gasoline,80,,12.2,42,1
2,gasoline,80,106,11.6,40,1
2,gasoline,80,110,11.6,38,1
2,gasoline,80,106,12.3,36,1
2,gasoline,80,106,12.6,,1
2,gasoline,80,105,12.5,34,1
2,gasoline,80,106,12.3,33,1
2,gasoline,80,106,11.8,32,1
2,gasoline,80,106,12.2,30,1
2,gasoline,80,106,11.6,28,1
2,gasoline,80,106,12,27,1
,gasoline,80,105,,,1
2,gasoline,80,105,10.6,,1
2,gasoline,80,104,10.4,24,1
2,gasoline,80,104,11.3,23,1
2,gasoline,80,106,10.6,22,1
2,gasoline,80,92,10.5,21,1
2,gasoline,80,104,10,20,1
2,gasoline,80,104,11,19,1
2,gasoline,80,90,10.7,18,1
2,gasoline,80,89,10.4,17,1
2,gasoline,80,91,10.3,16,1
2,gasoline,80,89,10.3,15,1
2,gasoline,80,90,10.6,14,1
2,gasoline,80,88,9.3,13,1
,gasoline,80,91,8.6,12,1
2,gasoline,80,88,7.7,11,1
2,gasoline,80,92,7.9,10,1
2,gasoline,,89,8.5,9,1
2,gasoline,80,90,9.3,8,1
2,gasoline,80,89,,7,1
2,gasoline,80,88,9.5,6,1
2,gasoline,80,86,9.5,5,1
,gasoline,80,87,7.7,4,1
2,gasoline,80,85,5,3,1
,gasoline,80,80,3.2,2,1
2,gasoline,80,75,0,1,0
2,gasoline,90,103,0,75,0
2,gasoline,90,98,0,72,0
2,gasoline,90,104,0,70,0
2,gasoline,90,102,0,68,0
2,gasoline,90,96,2.1,67,0
2,,90,96,2.5,66,0
2,,90,105,3.1,65,0
2,,90,95,6.4,60,0
2,gasoline,90,106,6.1,55,1
2,gasoline,90,106,7,52,1
2,gasoline,90,104,8.5,,1
2,gasoline,90,104,10,50,1
2,gasoline,90,106,10.9,48,1
2,gasoline,90,106,11,47,1
2,gasoline,90,106,12,46,1
2,gasoline,90,107,13.1,45,1
2,gasoline,90,106,11.9,44,1
2,gasoline,90,105,11,42,1
2,gasoline,90,106,11,40,1
2,gasoline,90,110,12.2,38,1
2,gasoline,90,106,12.2,36,1
2,gasoline,90,106,12.5,35,1
2,gasoline,90,106,12.6,34,1
2,gasoline,90,105,13.2,33,1
2,gasoline,90,106,12.6,32,1
2,gasoline,90,105,12.8,30,1
2,gasoline,90,106,12.8,28,1
2,gasoline,90,106,12,27,1
2,gasoline,90,105,11.5,26,1
2,gasoline,90,105,11,25,1
2,gasoline,90,104,10.6,24,1
2,gasoline,90,104,10.2,23,1
2,gasoline,90,105,10.6,22,1
2,gasoline,90,105,10,21,1
2,gasoline,90,104,10.2,20,1
2,gasoline,90,91,10.2,19,1
2,gasoline,90,90,11.2,18,1
2,gasoline,90,89,10.9,17,1
2,gasoline,90,102,10.9,16,1
2,gasoline,90,89,10.9,15,1
2,gasoline,90,90,10.4,14,1
2,gasoline,90,88,9.5,13,1
2,gasoline,90,90,8.2,12,1
2,gasoline,90,88,7.4,11,1
2,gasoline,90,89,7.9,10,1
2,gasoline,90,89,8.5,9,1
2,gasoline,90,90,8.9,8,1
2,gasoline,90,88,10,7,1
2,gasoline,90,87,9.7,6,1
2,gasoline,90,86,9.2,5,1
2,gasoline,90,86,7.5,4,1
2,gasoline,90,85,4.4,3,1
2,gasoline,90,84,3.2,2,1
2,gasoline,90,75,0,1,0
2,gasoline,100,98,0,75,0
2,gasoline,100,102,0,,0
2,gasoline,100,106,0,70,0
2,,100,104,0,68,0
,gasoline,100,103,1.5,67,0
2,gasoline,100,103,2.1,66,0
2,gasoline,100,105,2.5,65,0
2,gasoline,100,95,3.4,60,0
2,gasoline,100,105,4.4,,1
2,gasoline,100,106,5.4,52,1
2,gasoline,100,102,4.9,51,1
2,gasoline,100,95,5.7,50,1
2,gasoline,100,105,7.1,48,1
2,gasoline,100,104,7.4,47,1
