Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
0265-PSUAE,Female,57,Yes,3,10,16,Offer D,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0,0,436.32,"1,959.02",Stayed
0266-CLZKZ,Female,45,Yes,3,8,67,Offer A,Yes,17.79,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.65,6717.9,0,0,1191.93,"7,909.83",Stayed
0266-GMEAO,Male,43,Yes,1,1,72,None,Yes,15.94,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.3,8058.55,0,0,1147.68,"9,206.23",Stayed
0268-QKIWO,Female,41,No,0,0,3,Offer E,Yes,24.63,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.75,58.85,0,0,73.89,"1,32.74",Churned
0269-XFESX,Male,22,Yes,3,1,23,None,Yes,48.02,Yes,No,,,,,,,,,,,One Year,No,Credit Card,24.35,538.5,0,0,1104.46,"1,642.96",Stayed
0270-THENM,Male,62,Yes,2,1,72,None,Yes,28.37,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.85,5102.35,25.24,0,2042.64,"7,119.75",Stayed
0274-JKUJR,Male,21,Yes,2,9,7,Offer E,No,,,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-3,465.7,0,0,0,"4,65.7",Stayed
0280-XJGEX,Male,38,No,1,0,49,None,Yes,44.33,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.7,5036.3,0,0,2172.17,"7,208.47",Churned
0281-CNTZX,Male,56,Yes,0,2,63,Offer B,Yes,38.36,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.95,1234.8,0,0,2416.68,"3,651.48",Stayed
0282-NVSJS,Female,70,Yes,1,1,12,Offer D,No,,,Yes,DSL,14,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,29.3,355.9,0,0,0,"3,55.9",Stayed
0285-INHLN,Male,54,Yes,6,5,27,None,Yes,36.19,No,Yes,DSL,53,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,1510.3,0,0,977.13,"2,487.43",Stayed
0292-WEGCH,Female,40,Yes,2,7,54,Offer B,Yes,4.33,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.2,4524.05,0,0,233.82,"4,757.87",Stayed
0295-QVKPB,Male,38,No,0,0,5,Offer E,Yes,13.96,No,Yes,DSL,5,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,63.95,318.1,0,0,69.8,"3,87.9",Stayed
0297-RBCSG,Male,61,No,0,0,19,None,Yes,41.79,No,Yes,DSL,6,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,65.35,1231.85,0,60,794.01,"2,085.86",Stayed
0298-XACET,Male,35,Yes,2,1,52,None,No,,,Yes,DSL,17,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,50.2,2554,27.01,0,0,"2,526.99",Stayed
0301-FIDRB,Female,61,Yes,3,8,72,None,No,,,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.8,4684.3,0,0,0,"4,684.3",Stayed
0301-KOBTQ,Male,50,No,0,0,32,None,Yes,14.91,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.05,614.45,9.73,0,477.12,"1,081.84",Stayed
0302-JOIVN,Female,47,Yes,0,1,8,None,Yes,16.88,No,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,842.9,0,0,135.04,"9,77.94",Churned
0303-UNCIP,Male,35,No,0,0,41,Offer B,Yes,37.55,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,65,2531.8,0,140,1539.55,"4,211.35",Stayed
0303-WMMRN,Male,32,No,0,0,5,None,Yes,21.01,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.25,86.05,0,0,105.05,"1,91.1",Stayed
0305-SQECB,Female,54,No,1,0,11,None,No,,,Yes,DSL,17,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,36.05,402.6,0,100,0,"5,02.6",Stayed
0306-JAELE,Male,61,No,0,0,5,None,Yes,31.09,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,453.4,0,0,155.45,"6,08.85",Churned
0307-BCOPK,Female,62,No,0,0,16,Offer D,Yes,41.51,No,No,,,,,,,,,,,One Year,No,Credit Card,19.05,326.65,0,0,664.16,"9,90.81",Stayed
0308-GIQJT,Male,80,No,0,0,71,None,Yes,6.1,Yes,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,105.75,7382.85,0,0,433.1,"7,815.95",Stayed
0310-MVLET,Female,63,Yes,0,1,61,None,Yes,49.33,Yes,Yes,Fiber Optic,7,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,6010.05,0,0,3009.13,"9,019.18",Churned
0311-UNPFF,Female,58,No,0,0,26,None,Yes,38.09,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.8,2274.35,0,50,990.34,"3,314.69",Churned
0314-TKOSI,Female,29,No,0,0,6,Offer E,Yes,6.98,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,55.15,322.9,0,0,41.88,"3,64.78",Stayed
0315-LVCRK,Male,54,No,0,0,11,None,Yes,30.57,No,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.8,888.75,0,0,336.27,"1,225.02",Stayed
0319-QZTCO,Female,25,Yes,2,9,3,Offer E,Yes,11.47,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.7,168.6,0,0,34.41,"2,03.01",Stayed
0320-DWVTU,Female,46,No,0,0,53,Offer B,Yes,43.57,No,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.5,5424.25,0,0,2309.21,"7,733.46",Stayed
0320-JDNQG,Male,28,Yes,0,1,23,None,Yes,37.95,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,2331.3,0,0,872.85,"3,204.15",Churned
0322-CHQRU,Male,63,No,0,0,2,None,Yes,25.49,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.35,89.5,0,0,50.98,"1,40.48",Churned
0322-YINQP,Male,37,No,0,0,1,None,Yes,11.35,No,Yes,DSL,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,48.55,0,0,11.35,"5,9.9",Churned
0323-XWWTN,Male,44,No,1,0,3,None,Yes,33.87,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,26.4,121.25,0,0,101.61,"2,22.86",Stayed
0324-BRPCJ,Female,74,Yes,0,1,68,None,Yes,21.33,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65,0,0,1450.44,"8,302.09",Churned
0326-VDYXE,Female,21,Yes,0,9,70,Offer A,Yes,16.66,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,97.65,6982.5,0,80,1166.2,"8,228.7",Stayed
0327-WFZSY,Male,62,Yes,3,9,39,Offer C,Yes,17.29,Yes,Yes,Fiber Optic,75,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100,3835.55,0,0,674.31,"4,509.86",Stayed
0328-GRPMV,Female,43,No,0,0,1,None,Yes,17.37,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0,0,17.37,"8,7.47",Churned
0329-GTIAJ,Female,40,No,0,0,3,None,Yes,30.18,No,Yes,Fiber Optic,7,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.9,315.3,0,0,90.54,"4,05.84",Churned
0334-GDDSO,Male,77,No,0,0,3,Offer E,Yes,9.22,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.35,233.7,0,0,27.66,"2,61.36",Churned
0336-PIKEI,Male,69,Yes,0,7,72,Offer A,Yes,5.27,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,74.4,5360.75,0,140,379.44,"5,880.19",Stayed
0337-CNPZE,Female,63,No,0,0,41,None,Yes,10.43,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.3,4443.45,0,130,427.63,"5,001.08",Churned
0347-UBKUZ,Female,46,No,0,0,15,None,Yes,2.74,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,19.9,320.45,0,0,41.1,"3,61.55",Stayed
0348-SDKOL,Female,33,Yes,0,1,58,None,Yes,3.51,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,102.1,5885.4,0,100,203.58,"6,188.98",Churned
0354-VXMJC,Male,60,Yes,3,10,23,None,Yes,34.04,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.6,426.65,0,0,782.92,"1,209.57",Stayed
0356-ERHVT,Male,54,Yes,0,1,11,Offer D,Yes,12.95,No,Yes,Cable,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.9,521.9,0,0,142.45,"6,64.35",Stayed
0361-HJRDX,Female,38,No,0,0,68,Offer A,No,,,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,-8,4539.6,0,130,0,"4,669.6",Stayed
0363-QJVFX,Male,22,No,0,0,32,Offer C,Yes,27.69,Yes,Yes,Fiber Optic,73,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.15,3432.9,0,0,886.08,"4,318.98",Churned
0363-SVHYR,Male,28,Yes,3,10,71,Offer A,Yes,10.11,Yes,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.85,6263.8,0,0,717.81,"6,981.61",Stayed
0365-BZUWY,Male,58,Yes,0,2,17,Offer D,Yes,10.11,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.55,1742.5,0,0,171.87,"1,914.37",Stayed
0365-GXEZS,Male,55,Yes,0,6,18,Offer D,Yes,31.79,No,Yes,Fiber Optic,19,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.2,1468.75,0,0,572.22,"2,040.97",Stayed
0369-ZGOVK,Female,56,Yes,2,6,28,Offer C,Yes,12.94,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.4,1992.2,0,0,362.32,"2,354.52",Stayed
0374-FIUCA,Male,59,Yes,0,1,65,None,Yes,23.46,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.4,1414.45,0,0,1524.9,"2,939.35",Stayed
0374-IOEGQ,Female,62,No,0,0,3,None,Yes,15.59,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.6,122.7,0,0,46.77,"1,69.47",Stayed
0375-HVGXO,Female,31,No,0,0,1,Offer E,No,,,Yes,DSL,8,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,34.7,0,0,0,"3,4.7",Churned
0377-JBKKT,Male,21,Yes,3,9,22,Offer D,Yes,42.58,No,Yes,DSL,82,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.95,1271.8,0,0,936.76,"2,208.56",Stayed
0378-TOVMS,Female,20,No,0,0,3,None,Yes,10.6,No,Yes,Fiber Optic,73,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.8,272.2,0,0,31.8,"3,04",Churned
0378-XSZPU,Male,31,Yes,0,1,58,Offer B,Yes,17.22,No,Yes,Cable,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0,0,998.76,"4,562.56",Churned
0379-DJQHR,Male,60,Yes,0,1,67,None,Yes,45.25,No,Yes,DSL,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,5398.6,0,0,3031.75,"8,430.35",Stayed
0380-ZCSBI,Male,56,No,0,0,10,None,Yes,4.42,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20,198.7,0,0,44.2,"2,42.9",Stayed
0383-CLDDA,Female,42,No,0,0,69,Offer A,Yes,18.47,Yes,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.35,5897.4,0,0,1274.43,"7,171.83",Stayed
0388-EOPEX,Female,28,Yes,0,1,2,None,Yes,9.79,No,Yes,Fiber Optic,41,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,139.4,0,0,19.58,"1,58.98",Churned
0390-DCFDQ,Female,76,Yes,2,1,1,Offer E,Yes,15.28,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.45,70.45,0,0,15.28,"8,5.73",Churned
0392-BZIUW,Female,44,Yes,0,7,72,None,Yes,6.58,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105,7589.8,0,0,473.76,"8,063.56",Stayed
0396-UKGAI,Male,25,No,3,0,23,Offer D,Yes,1.58,No,Yes,DSL,47,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1284.2,0,0,36.34,"1,320.54",Stayed
0396-YCHWO,Male,58,Yes,0,4,36,Offer C,Yes,40.58,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,0,0,1460.88,"4,935.08",Stayed
0397-GZBBC,Male,70,Yes,0,0,59,None,Yes,10.78,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,"6,202.64",Churned
0397-ZXWQF,Male,24,No,0,0,67,Offer A,Yes,47.31,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.5,1430.95,0,0,3169.77,"4,600.72",Stayed
0402-OAMEN,Female,36,Yes,1,4,72,Offer A,Yes,20.56,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.45,1709.1,0,0,1480.32,"3,189.42",Stayed
0404-SWRVG,Male,21,No,2,0,3,Offer E,Yes,14.6,Yes,Yes,Fiber Optic,71,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,229.55,8.74,0,43.8,"2,64.61",Churned
0406-BPDVR,Female,75,Yes,0,0,54,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0,0,1808.46,"7,181.56",Churned
0409-WTMPL,Female,35,Yes,0,8,58,Offer B,Yes,37.95,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.65,6526.65,0,0,2201.1,"8,727.75",Stayed
0411-EZJZE,Female,62,No,0,0,3,None,Yes,20.1,Yes,Yes,DSL,29,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.25,170.5,0,70,60.3,"3,00.8",Stayed
0412-UCCNP,Male,20,No,0,0,55,None,Yes,12.28,No,Yes,DSL,48,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.2,3175.85,0,0,675.4,"3,851.25",Stayed
0419-YAAPX,Male,44,Yes,0,1,49,Offer B,Yes,14.21,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.3,4297.95,0,0,696.29,"4,994.24",Stayed
0420-HLGXF,Female,72,No,0,0,39,None,Yes,10.03,Yes,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,99.75,4036,0,0,391.17,"4,427.17",Stayed
0420-TXVSG,Male,43,Yes,0,9,66,Offer A,Yes,37.71,Yes,Yes,DSL,15,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,66.1,4428.45,0,0,2488.86,"6,917.31",Stayed
0422-OHQHQ,Female,23,Yes,0,7,15,None,Yes,34.63,No,No,,,,,,,,,,,One Year,No,Credit Card,20.55,295.95,0,0,519.45,"8,15.4",Stayed
0423-UDIJQ,Male,74,No,0,0,9,None,Yes,7.11,No,Yes,DSL,12,No,No,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,49.2,447.9,0,0,63.99,"5,11.89",Stayed
0426-TIRNE,Female,54,No,0,0,1,Offer E,Yes,15.51,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.9,20.9,0,0,15.51,"3,6.41",Churned
0428-AXXLJ,Male,29,No,0,0,25,Offer C,Yes,3.58,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.5,516.3,0,0,89.5,"6,05.8",Stayed
0428-IKYCP,Male,56,Yes,0,9,22,None,Yes,48.68,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87,1850.65,0,0,1070.96,"2,921.61",Stayed
0431-APWVY,Female,37,Yes,0,1,28,None,Yes,18.31,No,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.1,2598.95,0,0,512.68,"3,111.63",Churned
0434-CSFON,Female,34,Yes,0,3,47,Offer B,Yes,38.15,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4707.1,0,0,1793.05,"6,500.15",Stayed
0439-IFYUN,Female,78,No,0,0,18,Offer D,Yes,21.09,No,Yes,Fiber Optic,18,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,1294.6,0,20,379.62,"1,694.22",Stayed
0440-EKDCF,Male,47,Yes,0,1,62,Offer B,Yes,33.7,No,Yes,Cable,15,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,60.15,3753.2,0,0,2089.4,"5,842.6",Stayed
0440-MOGPM,Female,51,No,0,0,41,None,Yes,6.16,Yes,Yes,DSL,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.55,3263.9,0,0,252.56,"3,516.46",Stayed
0440-QEXBZ,Female,64,No,0,0,44,Offer B,Yes,18.42,Yes,Yes,DSL,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,2139.1,0,0,810.48,"2,949.58",Stayed
0440-UEDAI,Female,59,No,0,0,53,None,Yes,33.88,No,Yes,Fiber Optic,6,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.45,5042.75,0,0,1795.64,"6,838.39",Stayed
0442-TDYUO,Male,44,Yes,0,4,48,None,Yes,33.06,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.05,1036,0,0,1586.88,"2,622.88",Stayed
0442-ZXKVS,Female,79,Yes,0,2,54,Offer B,Yes,43.71,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,115.6,6431.05,0,0,2360.34,"8,791.39",Stayed
0447-BEMNG,Female,28,Yes,0,3,48,None,No,,,Yes,Cable,58,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.3,2145,0,140,0,"2,285",Churned
0454-OKRCT,Male,32,No,0,0,33,Offer C,Yes,34.85,No,Yes,Fiber Optic,27,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.6,2651.1,0,0,1150.05,"3,801.15",Stayed
0455-ENTCR,Male,58,Yes,0,1,66,None,Yes,42.85,Yes,Yes,DSL,21,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.25,5538.35,0,0,2828.1,"8,366.45",Stayed
0455-XFASS,Female,61,Yes,2,3,3,None,Yes,1.67,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,200.2,33.8,0,5.01,"1,71.41",Stayed
0459-SPZHJ,Male,19,Yes,0,1,63,None,Yes,13.45,Yes,Yes,DSL,69,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,83.5,5435,0,0,847.35,"6,282.35",Stayed
0461-CVKMU,Female,45,Yes,0,0,23,None,Yes,38.81,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.8,1900.25,0,0,892.63,"2,792.88",Churned
0463-WZZKO,Male,23,No,0,0,3,Offer E,Yes,16.39,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.75,67.1,0,0,49.17,"1,16.27",Stayed
0463-ZSDNT,Male,23,No,0,0,10,None,Yes,30.3,No,Yes,DSL,73,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,56.75,503.25,0,30,303,"8,36.25",Stayed
0468-YRPXN,Male,62,No,0,0,29,Offer C,Yes,48.2,No,Yes,Fiber Optic,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.8,2807.1,0,0,1397.8,"4,204.9",Stayed
0471-ARVMX,Female,70,Yes,0,8,62,Offer B,Yes,22.74,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,6312.9,0,0,1409.88,"7,722.78",Stayed
0479-HMSWA,Female,63,No,1,0,26,Offer C,Yes,2.48,No,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.45,2715.3,0,0,64.48,"2,779.78",Stayed
0480-BIXDE,Female,58,Yes,0,9,19,Offer D,Yes,10.68,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,1743.05,0,0,202.92,"1,945.97",Stayed
0480-KYJVA,Female,42,Yes,3,8,72,None,Yes,47.6,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.25,1784.5,49.76,0,3427.2,"5,161.94",Stayed
0481-SUMCB,Female,74,No,0,0,45,Offer B,Yes,34.12,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,102.15,4735.35,0,0,1535.4,"6,270.75",Stayed
0484-FFVBJ,Male,43,No,0,0,32,None,Yes,15.52,No,Yes,DSL,12,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.85,2010.95,0,0,496.64,"2,507.59",Stayed
0486-LGCCH,Male,48,Yes,2,2,11,Offer D,Yes,40.76,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.65,225.75,0,0,448.36,"6,74.11",Stayed
0487-CRLZF,Female,58,No,0,0,49,Offer B,Yes,7.51,No,Yes,DSL,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.45,3721.9,0,0,367.99,"4,089.89",Stayed
0487-RPVUM,Male,49,Yes,0,1,61,None,Yes,15.15,Yes,Yes,Fiber Optic,28,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,99.4,5943.65,0,0,924.15,"6,867.8",Stayed
0487-VVUVK,Male,49,Yes,2,5,25,None,Yes,19.09,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.15,477.6,0,0,477.25,"9,54.85",Stayed
0488-GSLFR,Female,41,No,0,0,1,None,Yes,8.31,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,0,0,8.31,"7,7.81",Churned
0489-WMEMG,Female,61,No,3,0,23,Offer D,Yes,25.85,No,Yes,Cable,53,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,49.45,1119.35,0,0,594.55,"1,713.9",Stayed
0491-KAPQG,Male,28,No,0,0,21,Offer D,Yes,28.54,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.7,1558.7,0,0,599.34,"2,158.04",Stayed
0495-ZBNGW,Male,78,Yes,0,1,5,None,Yes,6.66,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-1,343.95,0,20,33.3,"3,97.25",Churned
0504-HHAPI,Female,72,No,0,0,27,None,Yes,16.94,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,88.3,2467.75,0,0,457.38,"2,925.13",Churned
0505-SPOOW,Female,41,Yes,0,7,70,Offer A,Yes,11.71,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.8,1397.65,0,0,819.7,"2,217.35",Stayed
0506-LVNGN,Female,78,No,0,0,5,None,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0,0,211.65,"5,61.3",Churned
0506-YLVKJ,Male,54,Yes,1,1,46,None,Yes,45.92,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.2,917.45,0,0,2112.32,"3,029.77",Stayed
0508-OOLTO,Female,33,Yes,1,5,2,None,Yes,29.03,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,135.75,0,0,58.06,"1,93.81",Stayed
